m,lambda,wz,wtr,dt,mu,eps,Nx,Nt,nL,beta,dim,step,Dens (Re),Dens (Im),KE (Re),KE (Im),Lz (Re),Lz (Im),PhiSq (Re),PhiSq (Im),S (Re),S (Im),S_del (Re),S_del (Im),S_int (Re),S_int (Im),S_tau (Re),S_tau (Im),S_trap (Re),S_trap (Im),S_w (Re),S_w (Im),Vint (Re),Vint (Im),Vtr (Re),Vtr (Im)
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5630,0.122809809,0.002427202,0.042949138,0.000285762,0.298435653,0.007438889,1.078540448,0.01130768,39.79267517,0.446991277,38.83694453,0.4381108,0,0,0.955730639,0.008880478,0,0,0,0,2.184510641,2.184510641,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5640,0.10264617,-0.01405965,0.041498339,0.00036629,0.14251509,0.067417728,1.048728173,-0.007087269,38.5930851,0.053100686,37.6470031,0.046128305,0,0,0.946082003,0.006972381,0,0,0,0,2.236848086,2.236848086,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5650,0.119878726,-0.010552377,0.041959982,0.000120901,0.043575093,0.082362419,1.076433909,-0.015489394,39.42909107,-0.242301343,38.47253588,-0.237364326,0,0,0.956555183,-0.004937017,0,0,0,0,2.334140254,2.334140254,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5660,0.111870329,-0.014717291,0.042129584,4.26E-05,-0.022097265,-0.028694203,1.084494507,-0.013891818,39.67731475,-0.288937643,38.70469058,-0.289763116,0,0,0.972624178,0.000825473,0,0,0,0,2.303724894,2.303724894,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5670,0.128743131,-0.025667814,0.041198547,0.000744542,0.099925318,-0.011615274,1.091184535,-0.028941539,39.43808208,-0.383605995,38.47564068,-0.38033227,0,0,0.962441403,-0.003273725,0,0,0,0,2.499896577,2.499896577,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5680,0.143507902,-0.026479483,0.042382114,0.000582574,-0.030418825,-0.099479995,1.097866098,-0.031092391,40.11955419,-0.502382892,39.16519599,-0.497769984,0,0,0.954358196,-0.004612908,0,0,0,0,2.698850313,2.698850313,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5690,0.126901275,-0.01444713,0.042739383,0.000228973,-0.040768656,0.046659137,1.089153624,-0.012657387,40.0093701,-0.278374239,39.04711775,-0.280163981,0,0,0.962252348,0.001789743,0,0,0,0,2.684045277,2.684045277,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5700,0.131948028,0.0078127,0.043242051,0.000786578,-0.104572757,-0.005015585,1.094470985,0.004919938,40.32001322,0.290499271,39.35749026,0.293392032,0,0,0.962522957,-0.002892761,0,0,0,0,2.391372068,2.391372068,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5710,0.117311545,-0.008226966,0.043110636,0.000737478,0.027030947,-0.111957537,1.085559207,-0.006162875,40.03085118,0.119599222,39.06260352,0.117535132,0,0,0.968247662,0.00206409,0,0,0,0,2.617083638,2.617083638,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5720,0.113172489,-0.010198498,0.043513153,0.000489007,-0.082408369,-0.018220862,1.074318262,-0.010630216,39.94216569,-0.021771547,38.98101991,-0.021339829,0,0,0.961145774,-0.000431718,0,0,0,0,2.922269166,2.922269166,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5730,0.089410877,-0.018893676,0.042788927,0.000245316,-0.170132694,0.170116057,1.047032933,-0.016104431,39.11805376,-0.259741205,38.1604317,-0.262530449,0,0,0.957622056,0.002789245,0,0,0,0,2.612930733,2.612930733,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5740,0.072577163,-0.017148561,0.042139012,-0.000337107,-0.143826528,0.080057451,1.031766008,-0.016231369,38.60059828,-0.485842932,37.64140943,-0.486760123,0,0,0.959188846,0.000917191,0,0,0,0,2.916697998,2.916697998,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5750,0.080966802,-0.008977296,0.041834099,-0.000270063,-0.059459101,0.001702153,1.041291765,-0.008769897,38.62007313,-0.276475719,37.65974817,-0.276683118,0,0,0.960324962,0.000207399,0,0,0,0,2.187516865,2.187516865,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5760,0.070413544,-0.007694478,0.042225124,0.000534003,0.054412952,-0.130016693,1.045252292,-0.006021863,38.8612819,0.053545015,37.88644315,0.051872399,0,0,0.974838747,0.001672616,0,0,0,0,2.322584458,2.322584458,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5770,0.071458164,-0.01817117,0.041901066,2.61E-05,0.265114944,0.005218358,1.040460357,-0.019861439,38.54057543,-0.461683684,37.57157324,-0.459993415,0,0,0.969002193,-0.00169027,0,0,0,0,2.278267922,2.278267922,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5780,0.079082692,-0.01137744,0.041558608,-0.000197841,0.263576437,-0.073632714,1.043700003,-0.014058128,38.50986694,-0.399058021,37.54524963,-0.396377332,0,0,0.964617311,-0.002680688,0,0,0,0,2.161932721,2.161932721,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5790,0.073113045,-0.006634109,0.041879605,2.58E-06,0.135193767,-0.059152785,1.038981044,-0.004674,38.58811448,-0.037550486,37.62224648,-0.039510594,0,0,0.965868,0.001960109,0,0,0,0,1.770429707,1.770429707,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5800,0.066147392,-0.006546832,0.042618406,0.000693419,0.012703477,-0.084963585,1.035643132,-0.001076245,38.80292473,0.286567559,37.83342899,0.281096973,0,0,0.96949574,0.005470586,0,0,0,0,2.493972926,2.493972926,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5810,0.057430662,-0.00798986,0.043016411,0.000784709,0.104539722,-0.10851312,1.030863559,-0.006165089,38.83203972,0.189991883,37.85860682,0.188167112,0,0,0.973432897,0.001824771,0,0,0,0,2.053641835,2.053641835,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5820,0.063839751,-0.005931936,0.042776339,0.000300315,-0.006664425,-0.086912571,1.021671868,-0.014344505,38.52243765,-0.276306745,37.56460553,-0.267894176,0,0,0.957832117,-0.008412569,0,0,0,0,1.833255505,1.833255505,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5830,0.066184275,-0.001962956,0.044468379,-0.000265111,0.073612419,-0.112317169,1.032191497,-0.006975549,39.33823492,-0.359015808,38.3722277,-0.354003215,0,0,0.966007222,-0.005012593,0,0,0,0,1.926868357,1.926868357,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5840,0.054248238,0.013894947,0.04384803,-0.000284212,0.0772057,0.173992069,1.001089456,0.011246072,38.57727138,0.013957007,37.63043016,0.016605882,0,0,0.946841219,-0.002648875,0,0,0,0,1.778266624,1.778266624,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5850,0.093011471,0.017219066,0.045486703,-0.000224798,0.243014824,0.046996264,1.047566636,0.017057595,40.33790602,0.213640291,39.38335086,0.213801762,0,0,0.954555164,-0.000161471,0,0,0,0,2.039007348,2.039007348,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5860,0.081923802,-0.011276102,0.045417203,-0.000673922,0.199297708,0.271361743,1.05330757,-0.007789771,40.45936578,-0.431381853,39.48798201,-0.434868184,0,0,0.971383767,0.003486331,0,0,0,0,2.13367057,2.13367057,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5870,0.092930769,-0.004063991,0.04349124,0.000134904,0.141748574,0.294521157,1.047454965,-0.003617878,39.46178311,0.054339071,38.50725892,0.053892958,0,0,0.954524195,0.000446113,0,0,0,0,1.95424184,1.95424184,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5880,0.117913194,-0.003047712,0.04289275,-0.00061646,0.24028975,0.32085186,1.073864012,-0.000891973,39.77826473,-0.200168741,38.82231391,-0.20232448,0,0,0.955950817,0.002155739,0,0,0,0,2.178084595,2.178084595,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5890,0.101212905,0.000900499,0.043931992,-0.001313254,0.386067812,0.078552227,1.069880617,-0.000621212,40.05462172,-0.417998317,39.08595401,-0.416476605,0,0,0.968667711,-0.001521712,0,0,0,0,2.000097107,2.000097107,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5900,0.084816876,0.016519403,0.042952631,-0.001679817,0.242818145,-0.076810775,1.04689893,0.008776605,39.23246113,-0.386628787,38.27037907,-0.378885989,0,0,0.962082054,-0.007742798,0,0,0,0,2.264112059,2.264112059,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5910,0.078364784,0.021540689,0.043215881,-0.000949421,0.219166318,0.093842582,1.044664751,0.018852117,39.3076506,0.044103897,38.34135063,0.046792469,0,0,0.966299967,-0.002688572,0,0,0,0,2.287603474,2.287603474,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5920,0.086140333,0.024449566,0.043706258,-0.000668007,0.017911471,0.39196565,1.058737543,0.027199413,39.91210561,0.278004227,38.9395084,0.27525438,0,0,0.97259721,0.002749847,0,0,0,0,2.584962459,2.584962459,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5930,0.102710385,0.032342452,0.045115791,-0.000915895,-0.123229507,0.449655621,1.065740084,0.03169199,40.58605525,0.319411088,39.62302555,0.32006155,0,0,0.963029698,-0.000650462,0,0,0,0,2.783420661,2.783420661,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5940,0.058013446,0.032101174,0.044598865,-2.46E-05,-0.170909795,0.186408437,1.028780477,0.034433976,39.592855,0.719523071,38.62208797,0.717190269,0,0,0.97076703,0.002332802,0,0,0,0,2.381696134,2.381696134,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5950,0.041805824,0.04323056,0.044444129,0.000684333,-0.148179944,0.295109332,1.014795876,0.049085793,39.23521598,1.341255666,38.26222593,1.335400433,0,0,0.972990052,0.005855233,0,0,0,0,1.875591646,1.875591646,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5960,0.047975592,0.024571196,0.04442708,0.000941191,-0.130003135,0.179284316,1.017485818,0.031224211,39.33682461,1.051554453,38.36731439,1.044901438,0,0,0.969510226,0.006653015,0,0,0,0,2.006727947,2.006727947,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5970,0.04742819,0.008773364,0.044156917,0.001076098,-0.010673702,0.012403637,1.010824267,0.007346644,38.99856975,0.662251827,38.03517368,0.663678547,0,0,0.963396077,-0.00142672,0,0,0,0,2.229911347,2.229911347,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5980,0.043055604,0.004402044,0.044752508,0.000166858,0.003972483,0.17353047,1.010571187,0.00316455,39.24061508,0.27146745,38.2730995,0.272704945,0,0,0.967515583,-0.001237494,0,0,0,0,1.663439712,1.663439712,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,5990,0.046838078,-0.00716598,0.043770406,-4.11E-05,0.070377181,0.014634036,0.999168972,-0.003550849,38.56532173,0.132114457,37.61299084,0.128499326,0,0,0.952330893,0.003615131,0,0,0,0,1.318371041,1.318371041,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6000,0.06524218,0.00652564,0.043830642,-0.000530793,0.090881301,-0.02482451,1.009873093,0.002137577,38.7447163,0.084517554,37.80008539,0.088905617,0,0,0.944630913,-0.004388063,0,0,0,0,1.722986042,1.722986042,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6010,0.083856949,0.015857951,0.043428509,-0.001678167,0.103833007,0.005005471,1.03560603,0.004319458,39.13337966,-0.423633795,38.18163058,-0.412095302,0,0,0.951749082,-0.011538493,0,0,0,0,1.988828396,1.988828396,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6020,0.077364922,0.019151297,0.044212862,-0.000967041,0.073056359,-0.017863972,1.033760086,0.011775695,39.36705406,-0.03082377,38.41065889,-0.023448168,0,0,0.956395164,-0.007375602,0,0,0,0,1.823896115,1.823896115,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6030,0.078627877,0.008462342,0.043333836,-0.000899422,0.316049728,0.049780957,1.040358181,0.008416008,39.19749732,-0.074327151,38.23576702,-0.074280817,0,0,0.961730304,-4.63E-05,0,0,0,0,1.799564788,1.799564788,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6040,0.072585469,0.004029335,0.043280562,-0.00093937,0.239795162,0.151001857,1.044782029,0.005855,39.24285001,-0.159631861,38.27065345,-0.161457526,0,0,0.972196559,0.001825665,0,0,0,0,2.132220444,2.132220444,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6050,0.063363971,-0.000793775,0.04376288,-0.000257094,0.151547878,-0.00189419,1.017378827,0.005238847,38.81450466,0.074561733,37.86048981,0.068529111,0,0,0.954014856,0.006032622,0,0,0,0,2.385731482,2.385731482,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6060,0.03546855,0.02116347,0.04313258,0.000490634,0.042731686,0.208159143,1.007730806,0.020958791,38.38353843,0.645628298,37.41127618,0.645832977,0,0,0.972262256,-0.000204679,0,0,0,0,2.057341865,2.057341865,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6070,0.061412413,0.023837645,0.043011731,0.001109684,-0.05640562,0.050214153,1.018462046,0.024701843,38.50258729,0.982996177,37.54553765,0.982131979,0,0,0.957049633,0.000864198,0,0,0,0,2.205501674,2.205501674,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6080,0.064558468,-0.005411429,0.043663023,0.001214682,-0.114882533,-0.066815736,1.02207248,-0.000299046,38.79798243,0.4901651,37.84046842,0.485052716,0,0,0.957514012,0.005112383,0,0,0,0,1.789998515,1.789998515,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6090,0.064845783,-0.00371137,0.044140098,0.001618567,-0.01061303,0.072429749,1.027400215,-0.004758169,39.13848399,0.510464508,38.17592956,0.511511307,0,0,0.962554433,-0.001046799,0,0,0,0,1.837852391,1.837852391,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6100,0.073667717,-0.018624051,0.043785812,0.000613625,-0.074794974,0.015080359,1.029833711,-0.016577803,39.14083186,-0.170254758,38.18466587,-0.172301006,0,0,0.956165993,0.002046248,0,0,0,0,1.938728525,1.938728525,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6110,0.094570338,-0.031192318,0.043368913,0.000121873,0.078181157,0.107646154,1.052901176,-0.032220899,39.47664075,-0.674835077,38.51830991,-0.673806496,0,0,0.958330838,-0.00102858,0,0,0,0,2.046865707,2.046865707,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6120,0.094788082,-0.035782282,0.043734517,0.000142157,0.11752659,0.12087681,1.068283087,-0.034737772,40.03896601,-0.757313034,39.065471,-0.758357544,0,0,0.973495006,0.00104451,0,0,0,0,2.281132804,2.281132804,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6130,0.086814302,-0.018823291,0.043713727,0.000584866,-0.030890483,-0.052320435,1.053892604,-0.018635455,39.71680683,-0.320175575,38.74972852,-0.32036341,0,0,0.967078302,0.000187835,0,0,0,0,2.043042002,2.043042002,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6140,0.076203675,-0.027340345,0.044177957,0.001303566,0.030702045,-0.11350577,1.041271382,-0.021728719,39.53554407,-0.018739374,38.57047636,-0.024351,0,0,0.965067707,0.005611626,0,0,0,0,1.624177181,1.624177181,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6150,0.090384194,-0.018911997,0.045593658,0.000216988,0.169813128,-0.176079382,1.065709819,-0.021559896,40.57338124,-0.417836094,39.59805561,-0.415188195,0,0,0.975325624,-0.002647898,0,0,0,0,1.64851035,1.64851035,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6160,0.077921955,-0.009506936,0.044715637,-0.000455469,0.346122473,-0.429119929,1.039341061,-0.013803233,39.68234367,-0.472642919,38.72092457,-0.468346622,0,0,0.961419106,-0.004296297,0,0,0,0,1.830009156,1.830009156,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6170,0.079847167,-0.003835169,0.045012219,0.000391437,0.124172615,-0.204033285,1.06026878,-0.008832897,40.28989508,0.034207868,39.30947347,0.039205596,0,0,0.980421613,-0.004997728,0,0,0,0,2.210502462,2.210502462,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6180,0.065996647,-0.007204842,0.044745356,0.000409552,0.136765412,-0.200252743,1.040960512,-0.005641603,39.82795793,0.163464458,38.85299406,0.161901219,0,0,0.974963865,0.001563239,0,0,0,0,1.800004992,1.800004992,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6190,0.080304704,0.013397672,0.04487707,0.00035511,0.026613839,-0.008470221,1.035882142,0.006568987,39.66526328,0.336137497,38.70968584,0.342966182,0,0,0.955577438,-0.006828685,0,0,0,0,1.872209048,1.872209048,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6200,0.068459371,0.009858343,0.04446047,0.000740874,-0.188853913,0.018706812,1.025691992,0.009112886,39.29768439,0.492285545,38.34045177,0.493031001,0,0,0.957232621,-0.000745457,0,0,0,0,2.251513472,2.251513472,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6210,0.078449506,0.006076766,0.045676616,-2.56E-05,-0.075815318,-0.082018103,1.037962951,0.004445342,40.05853788,0.203562739,39.09902443,0.205194163,0,0,0.959513445,-0.001631424,0,0,0,0,2.101373184,2.101373184,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6220,0.055650723,0.012703138,0.04406391,-2.55E-05,-0.076127802,-0.203677348,1.022494159,0.00511914,39.04454298,0.109919307,38.07769954,0.117503305,0,0,0.966843436,-0.007583998,0,0,0,0,1.903738088,1.903738088,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6230,0.056231377,0.021140885,0.045427929,-0.000510188,-0.150949277,-0.325937639,1.020982764,0.012921938,39.52774954,0.110778187,38.56299816,0.118997134,0,0,0.964751386,-0.008218947,0,0,0,0,1.582986871,1.582986871,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6240,0.03602447,0.032337161,0.044801657,-2.41E-05,-0.298618661,-0.042500848,1.006822933,0.025616778,39.0023977,0.581537569,38.03159924,0.588257952,0,0,0.970798463,-0.006720383,0,0,0,0,2.188964523,2.188964523,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6250,0.018188213,0.030830719,0.044648094,0.000374844,-0.084966737,0.084578142,0.985860183,0.025815061,38.50721733,0.678950918,37.53954536,0.683966576,0,0,0.967671969,-0.005015658,0,0,0,0,1.611032846,1.611032846,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6260,0.023488172,0.040864737,0.045648238,0.000941799,-0.051369054,0.045756383,0.985578332,0.041475251,38.91712478,1.173355242,37.95503462,1.172744728,0,0,0.96209016,0.000610514,0,0,0,0,1.831823577,1.831823577,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6270,0.024690551,0.021544991,0.045316292,0.000243585,0.035433843,-0.278639782,0.989460149,0.027389716,38.93750698,0.638271046,37.97273739,0.632426321,0,0,0.964769598,0.005844725,0,0,0,0,2.117814459,2.117814459,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6280,0.018409509,0.004586995,0.045213841,0.000122771,-0.024161159,-0.369425049,0.979205945,0.017871404,38.65485027,0.391487253,37.69405383,0.378202844,0,0,0.960796436,0.013284408,0,0,0,0,1.796362957,1.796362957,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6290,0.033623056,-0.015630462,0.046076963,-0.001188245,-0.126507607,-0.162440551,0.987697846,-0.013970876,39.13364407,-0.84215068,38.17956928,-0.843810265,0,0,0.95407479,0.001659586,0,0,0,0,2.187068358,2.187068358,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6300,0.018806112,-0.009827368,0.046036312,-0.000246851,0.117374838,-0.30537605,0.977508203,-0.009515344,38.94146112,-0.350375028,37.98275903,-0.350687051,0,0,0.95870209,0.000312023,0,0,0,0,1.958506467,1.958506467,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6310,0.032421184,-0.014012188,0.04592212,0.00061126,0.188852033,-0.265555294,0.989901315,-0.014119016,39.16652017,-0.151282558,38.20904004,-0.15117573,0,0,0.957480131,-0.000106828,0,0,0,0,1.606599311,1.606599311,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6320,0.043467038,-0.014341309,0.046364015,0.001018281,0.132840976,-0.239774789,1.002181747,-0.01362005,39.58889198,-0.004289024,38.63017727,-0.005010284,0,0,0.958714709,0.00072126,0,0,0,0,1.411104111,1.411104111,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6330,0.047564567,-0.007544106,0.046873238,0.000532114,-0.124488071,-0.054703363,1.012782336,-0.013181562,40.05886273,-0.142897358,39.09364497,-0.137259901,0,0,0.965217769,-0.005637456,0,0,0,0,1.992089872,1.992089872,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6340,0.061225154,-0.009239964,0.045339194,-0.000205124,-0.032718406,-0.195503984,1.028366755,-0.009167,39.79835011,-0.222705306,38.83120851,-0.222778271,0,0,0.967141601,7.30E-05,0,0,0,0,1.985822736,1.985822736,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6350,0.06079582,0.022066183,0.04431765,0.001375636,0.067840735,-0.116900444,1.030835425,0.013714712,39.42187974,0.77716872,38.45184013,0.785520191,0,0,0.970039605,-0.008351471,0,0,0,0,2.050896255,2.050896255,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6360,0.072581915,0.016206069,0.043405311,0.001612686,0.032398879,-0.041785417,1.032337095,0.017703046,39.14533733,0.999917738,38.18558215,0.998420761,0,0,0.95975518,0.001496977,0,0,0,0,1.996792434,1.996792434,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6370,0.057950855,0.007386057,0.04306011,0.001737221,0.106506876,0.00592116,1.018340167,0.014256701,38.67161535,1.050030528,37.71122604,1.043159884,0,0,0.960389312,0.006870644,0,0,0,0,1.952576062,1.952576062,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6380,0.033568162,0.001701704,0.042050887,0.000398112,0.054270458,-0.123372496,0.996223747,-0.001641826,37.85297293,0.1720932,36.89031734,0.17543673,0,0,0.962655585,-0.00334353,0,0,0,0,1.508518513,1.508518513,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6390,0.01431534,0.006082341,0.042367365,0.000270521,-0.010135753,-0.115661633,0.977414093,0.009316501,37.5383126,0.335701832,36.57521385,0.332467672,0,0,0.963098754,0.00323416,0,0,0,0,1.626024505,1.626024505,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6400,0.028335806,0.001438031,0.043016796,0.000552615,-0.011441992,-0.042963884,0.9806569,0.007917578,37.77653295,0.421788012,36.82421185,0.415308464,0,0,0.952321094,0.006479548,0,0,0,0,1.636272638,1.636272638,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6410,0.035950001,-0.001715978,0.043124069,0.000151718,-0.074778039,-0.134746062,0.994624327,0.001466161,38.12646137,0.128651937,37.16778705,0.125469797,0,0,0.958674326,0.00318214,0,0,0,0,1.582240065,1.582240065,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6420,0.045564555,-0.00566812,0.043136572,-0.000916091,-0.05435231,-0.027871272,0.998145101,-0.011926229,38.28581093,-0.587708669,37.33323038,-0.58145056,0,0,0.952580546,-0.006258109,0,0,0,0,1.405990679,1.405990679,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6430,0.049872429,0.008366277,0.043689402,7.70E-05,-0.268140717,0.048460793,1.007615636,0.010372075,38.83688996,0.219783012,37.87914675,0.217777214,0,0,0.957743207,0.002005798,0,0,0,0,1.625497934,1.625497934,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6440,0.040881609,-0.002119388,0.042927384,-0.000604887,-0.415035509,0.108865415,1.004274053,-0.000105771,38.38849921,-0.194055726,37.42510677,-0.196069343,0,0,0.963392444,0.002013617,0,0,0,0,1.521303796,1.521303796,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6450,0.031293001,0.015137697,0.043554016,-7.37E-05,-0.359819269,0.106619862,0.997412681,0.00952531,38.4726434,0.232872881,37.50652372,0.238485268,0,0,0.966119679,-0.005612387,0,0,0,0,1.586745117,1.586745117,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6460,0.056723156,0.023040254,0.042976865,-0.000123586,-0.034869044,0.274008099,1.015590214,0.020379168,38.57907738,0.392183633,37.62021032,0.394844719,0,0,0.958867058,-0.002661086,0,0,0,0,2.104002519,2.104002519,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6470,0.051966499,0.018638377,0.041752423,-0.000403759,-0.079782317,0.377037967,1.002350098,0.012125039,37.79186927,0.151875322,36.84148567,0.15838866,0,0,0.950383598,-0.006513338,0,0,0,0,1.557132044,1.557132044,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6480,0.075079107,0.006033101,0.043161832,-0.000239106,-0.233459173,0.286952224,1.030396443,0.008384928,38.93992372,0.167400369,37.98460638,0.165048541,0,0,0.955317336,0.002351828,0,0,0,0,2.170615394,2.170615394,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,6490,0.084170492,-0.01407046,0.042986593,-0.001529732,-0.289129058,0.011033718,1.042852453,-0.002557187,39.23676644,-0.558711033,38.27808448,-0.570224307,0,0,0.958681962,0.011513273,0,0,0,0,1.952887312,1.952887312,0,0
